accuracy,alpha,beta,period
0.38461538461538464,0.1,0.5,2.0
0.38461538461538464,0.1,0.6,2.0
0.38461538461538464,0.1,0.7,2.0
0.41025641025641024,0.1,0.8,2.0
0.41025641025641024,0.1,0.9,2.0
0.358974358974359,0.2,0.1,2.0
0.38461538461538464,0.2,0.2,2.0
0.38461538461538464,0.2,0.3,2.0
0.41025641025641024,0.2,0.5,2.0
0.41025641025641024,0.2,0.6,2.0
0.41025641025641024,0.2,0.7,2.0
0.4358974358974359,0.2,0.8,2.0
0.41025641025641024,0.2,0.9,2.0
0.38461538461538464,0.3,0.1,2.0
0.38461538461538464,0.3,0.2,2.0
0.358974358974359,0.3,0.3,2.0
0.46153846153846156,0.3,0.5,2.0
0.46153846153846156,0.3,0.6,2.0
0.4358974358974359,0.3,0.7,2.0
0.4358974358974359,0.3,0.8,2.0
0.4358974358974359,0.3,0.9,2.0
0.46153846153846156,0.5,0.1,2.0
0.46153846153846156,0.5,0.2,2.0
0.46153846153846156,0.5,0.3,2.0
0.48717948717948717,0.5,0.5,2.0
0.5128205128205128,0.5,0.6,2.0
0.5128205128205128,0.5,0.7,2.0
0.5128205128205128,0.5,0.8,2.0
0.5128205128205128,0.5,0.9,2.0
0.48717948717948717,0.6,0.1,2.0
0.48717948717948717,0.6,0.2,2.0
0.5128205128205128,0.6,0.3,2.0
0.5128205128205128,0.6,0.5,2.0
0.48717948717948717,0.6,0.6,2.0
0.48717948717948717,0.6,0.7,2.0
0.5128205128205128,0.6,0.8,2.0
0.5384615384615384,0.6,0.9,2.0
0.5128205128205128,0.7,0.1,2.0
0.5128205128205128,0.7,0.2,2.0
0.5128205128205128,0.7,0.3,2.0
0.5384615384615384,0.7,0.5,2.0
0.5384615384615384,0.7,0.6,2.0
0.5128205128205128,0.7,0.7,2.0
0.5641025641025641,0.7,0.8,2.0
0.5641025641025641,0.7,0.9,2.0
0.5128205128205128,0.8,0.1,2.0
0.5384615384615384,0.8,0.2,2.0
0.5384615384615384,0.8,0.3,2.0
0.5128205128205128,0.8,0.5,2.0
0.5384615384615384,0.8,0.6,2.0
0.5384615384615384,0.8,0.7,2.0
0.5128205128205128,0.8,0.8,2.0
0.5384615384615384,0.8,0.9,2.0
0.5128205128205128,0.9,0.1,2.0
0.5128205128205128,0.9,0.2,2.0
0.48717948717948717,0.9,0.3,2.0
0.5128205128205128,0.9,0.5,2.0
0.5384615384615384,0.9,0.6,2.0
0.5384615384615384,0.9,0.7,2.0
0.5128205128205128,0.9,0.8,2.0
0.5384615384615384,0.9,0.9,2.0
0.39344262295081966,0.1,0.1,3.0
0.4426229508196721,0.1,0.2,3.0
0.45901639344262296,0.1,0.3,3.0
0.47540983606557374,0.1,0.5,3.0
0.47540983606557374,0.1,0.6,3.0
0.47540983606557374,0.1,0.7,3.0
0.4918032786885246,0.1,0.8,3.0
0.4426229508196721,0.1,0.9,3.0
0.4262295081967213,0.2,0.1,3.0
0.45901639344262296,0.2,0.2,3.0
0.45901639344262296,0.2,0.3,3.0
0.4426229508196721,0.2,0.5,3.0
0.4426229508196721,0.2,0.6,3.0
0.4426229508196721,0.2,0.7,3.0
0.45901639344262296,0.2,0.8,3.0
0.4426229508196721,0.2,0.9,3.0
0.4426229508196721,0.3,0.1,3.0
0.4262295081967213,0.3,0.2,3.0
0.4098360655737705,0.3,0.3,3.0
0.45901639344262296,0.3,0.5,3.0
0.4426229508196721,0.3,0.6,3.0
0.4262295081967213,0.3,0.7,3.0
0.4262295081967213,0.3,0.8,3.0
0.4262295081967213,0.3,0.9,3.0
0.45901639344262296,0.5,0.1,3.0
0.45901639344262296,0.5,0.2,3.0
0.45901639344262296,0.5,0.3,3.0
0.47540983606557374,0.5,0.5,3.0
0.47540983606557374,0.5,0.6,3.0
0.47540983606557374,0.5,0.7,3.0
0.4426229508196721,0.5,0.8,3.0
0.4426229508196721,0.5,0.9,3.0
0.47540983606557374,0.6,0.1,3.0
0.47540983606557374,0.6,0.2,3.0
0.4918032786885246,0.6,0.3,3.0
0.45901639344262296,0.6,0.5,3.0
0.4426229508196721,0.6,0.6,3.0
0.4426229508196721,0.6,0.7,3.0
0.45901639344262296,0.6,0.8,3.0
0.47540983606557374,0.6,0.9,3.0
0.47540983606557374,0.7,0.1,3.0
0.47540983606557374,0.7,0.2,3.0
0.45901639344262296,0.7,0.3,3.0
0.47540983606557374,0.7,0.5,3.0
0.47540983606557374,0.7,0.6,3.0
0.45901639344262296,0.7,0.7,3.0
0.4918032786885246,0.7,0.8,3.0
0.47540983606557374,0.7,0.9,3.0
0.45901639344262296,0.8,0.1,3.0
0.47540983606557374,0.8,0.2,3.0
0.47540983606557374,0.8,0.3,3.0
0.45901639344262296,0.8,0.5,3.0
0.45901639344262296,0.8,0.6,3.0
0.45901639344262296,0.8,0.7,3.0
0.4426229508196721,0.8,0.8,3.0
0.47540983606557374,0.8,0.9,3.0
0.45901639344262296,0.9,0.1,3.0
0.4426229508196721,0.9,0.2,3.0
0.4262295081967213,0.9,0.3,3.0
0.4426229508196721,0.9,0.5,3.0
0.45901639344262296,0.9,0.6,3.0
0.47540983606557374,0.9,0.7,3.0
0.45901639344262296,0.9,0.8,3.0
0.45901639344262296,0.9,0.9,3.0
0.4177215189873418,0.1,0.1,4.0
0.46835443037974683,0.1,0.2,4.0
0.4936708860759494,0.1,0.3,4.0
0.5063291139240507,0.1,0.5,4.0
0.5063291139240507,0.1,0.6,4.0
0.5063291139240507,0.1,0.7,4.0
0.5189873417721519,0.1,0.8,4.0
0.4810126582278481,0.1,0.9,4.0
0.46835443037974683,0.2,0.1,4.0
0.4936708860759494,0.2,0.2,4.0
0.4810126582278481,0.2,0.3,4.0
0.46835443037974683,0.2,0.5,4.0
0.4936708860759494,0.2,0.6,4.0
0.4810126582278481,0.2,0.7,4.0
0.4936708860759494,0.2,0.8,4.0
0.4810126582278481,0.2,0.9,4.0
0.4810126582278481,0.3,0.1,4.0
0.4430379746835443,0.3,0.2,4.0
0.4430379746835443,0.3,0.3,4.0
0.46835443037974683,0.3,0.5,4.0
0.45569620253164556,0.3,0.6,4.0
0.43037974683544306,0.3,0.7,4.0
0.43037974683544306,0.3,0.8,4.0
0.43037974683544306,0.3,0.9,4.0
0.4810126582278481,0.5,0.1,4.0
0.46835443037974683,0.5,0.2,4.0
0.46835443037974683,0.5,0.3,4.0
0.4810126582278481,0.5,0.5,4.0
0.4936708860759494,0.5,0.6,4.0
0.4936708860759494,0.5,0.7,4.0
0.46835443037974683,0.5,0.8,4.0
0.45569620253164556,0.5,0.9,4.0
0.4936708860759494,0.6,0.1,4.0
0.4810126582278481,0.6,0.2,4.0
0.4936708860759494,0.6,0.3,4.0
0.4810126582278481,0.6,0.5,4.0
0.46835443037974683,0.6,0.6,4.0
0.45569620253164556,0.6,0.7,4.0
0.45569620253164556,0.6,0.8,4.0
0.4810126582278481,0.6,0.9,4.0
0.4936708860759494,0.7,0.1,4.0
0.4936708860759494,0.7,0.2,4.0
0.46835443037974683,0.7,0.3,4.0
0.4810126582278481,0.7,0.5,4.0
0.4936708860759494,0.7,0.6,4.0
0.4810126582278481,0.7,0.7,4.0
0.5063291139240507,0.7,0.8,4.0
0.4936708860759494,0.7,0.9,4.0
0.4810126582278481,0.8,0.1,4.0
0.4936708860759494,0.8,0.2,4.0
0.4810126582278481,0.8,0.3,4.0
0.4810126582278481,0.8,0.5,4.0
0.4810126582278481,0.8,0.6,4.0
0.4810126582278481,0.8,0.7,4.0
0.46835443037974683,0.8,0.8,4.0
0.4936708860759494,0.8,0.9,4.0
0.4810126582278481,0.9,0.1,4.0
0.45569620253164556,0.9,0.2,4.0
0.4430379746835443,0.9,0.3,4.0
0.45569620253164556,0.9,0.5,4.0
0.46835443037974683,0.9,0.6,4.0
0.4936708860759494,0.9,0.7,4.0
0.4810126582278481,0.9,0.8,4.0
0.46835443037974683,0.9,0.9,4.0
0.4215686274509804,0.1,0.1,5.0
0.46078431372549017,0.1,0.2,5.0
0.49019607843137253,0.1,0.3,5.0
0.5,0.1,0.5,5.0
0.4803921568627451,0.1,0.6,5.0
0.47058823529411764,0.1,0.7,5.0
0.4803921568627451,0.1,0.8,5.0
0.45098039215686275,0.1,0.9,5.0
0.47058823529411764,0.2,0.1,5.0
0.4803921568627451,0.2,0.2,5.0
0.46078431372549017,0.2,0.3,5.0
0.43137254901960786,0.2,0.5,5.0
0.46078431372549017,0.2,0.6,5.0
0.4411764705882353,0.2,0.7,5.0
0.46078431372549017,0.2,0.8,5.0
0.45098039215686275,0.2,0.9,5.0
0.45098039215686275,0.3,0.1,5.0
0.4215686274509804,0.3,0.2,5.0
0.4215686274509804,0.3,0.3,5.0
0.4411764705882353,0.3,0.5,5.0
0.43137254901960786,0.3,0.6,5.0
0.4117647058823529,0.3,0.7,5.0
0.43137254901960786,0.3,0.8,5.0
0.43137254901960786,0.3,0.9,5.0
0.47058823529411764,0.5,0.1,5.0
0.4803921568627451,0.5,0.2,5.0
0.47058823529411764,0.5,0.3,5.0
0.4803921568627451,0.5,0.5,5.0
0.5098039215686274,0.5,0.6,5.0
0.5196078431372549,0.5,0.7,5.0
0.5,0.5,0.8,5.0
0.49019607843137253,0.5,0.9,5.0
0.49019607843137253,0.6,0.1,5.0
0.4803921568627451,0.6,0.2,5.0
0.49019607843137253,0.6,0.3,5.0
0.5,0.6,0.5,5.0
0.49019607843137253,0.6,0.6,5.0
0.49019607843137253,0.6,0.7,5.0
0.5,0.6,0.8,5.0
0.5196078431372549,0.6,0.9,5.0
0.49019607843137253,0.7,0.1,5.0
0.49019607843137253,0.7,0.2,5.0
0.4803921568627451,0.7,0.3,5.0
0.5,0.7,0.5,5.0
0.5196078431372549,0.7,0.6,5.0
0.5196078431372549,0.7,0.7,5.0
0.5294117647058824,0.7,0.8,5.0
0.5098039215686274,0.7,0.9,5.0
0.5,0.8,0.1,5.0
0.5098039215686274,0.8,0.2,5.0
0.5,0.8,0.3,5.0
0.5,0.8,0.5,5.0
0.5,0.8,0.6,5.0
0.5,0.8,0.7,5.0
0.49019607843137253,0.8,0.8,5.0
0.5098039215686274,0.8,0.9,5.0
0.49019607843137253,0.9,0.1,5.0
0.47058823529411764,0.9,0.2,5.0
0.46078431372549017,0.9,0.3,5.0
0.47058823529411764,0.9,0.5,5.0
0.5,0.9,0.6,5.0
0.5196078431372549,0.9,0.7,5.0
0.5,0.9,0.8,5.0
0.49019607843137253,0.9,0.9,5.0
0.4344262295081967,0.1,0.1,6.0
0.4672131147540984,0.1,0.2,6.0
0.48360655737704916,0.1,0.3,6.0
0.5,0.1,0.5,6.0
0.4672131147540984,0.1,0.6,6.0
0.4672131147540984,0.1,0.7,6.0
0.4918032786885246,0.1,0.8,6.0
0.45901639344262296,0.1,0.9,6.0
0.45901639344262296,0.2,0.1,6.0
0.45081967213114754,0.2,0.2,6.0
0.45901639344262296,0.2,0.3,6.0
0.4344262295081967,0.2,0.5,6.0
0.47540983606557374,0.2,0.6,6.0
0.45901639344262296,0.2,0.7,6.0
0.4672131147540984,0.2,0.8,6.0
0.45081967213114754,0.2,0.9,6.0
0.4344262295081967,0.3,0.1,6.0
0.4016393442622951,0.3,0.2,6.0
0.4262295081967213,0.3,0.3,6.0
0.4344262295081967,0.3,0.5,6.0
0.4262295081967213,0.3,0.6,6.0
0.4098360655737705,0.3,0.7,6.0
0.4098360655737705,0.3,0.8,6.0
0.4180327868852459,0.3,0.9,6.0
0.4344262295081967,0.5,0.1,6.0
0.4426229508196721,0.5,0.2,6.0
0.4344262295081967,0.5,0.3,6.0
0.4426229508196721,0.5,0.5,6.0
0.4672131147540984,0.5,0.6,6.0
0.47540983606557374,0.5,0.7,6.0
0.4672131147540984,0.5,0.8,6.0
0.45901639344262296,0.5,0.9,6.0
0.45081967213114754,0.6,0.1,6.0
0.4426229508196721,0.6,0.2,6.0
0.45081967213114754,0.6,0.3,6.0
0.4672131147540984,0.6,0.5,6.0
0.45901639344262296,0.6,0.6,6.0
0.45901639344262296,0.6,0.7,6.0
0.4672131147540984,0.6,0.8,6.0
0.48360655737704916,0.6,0.9,6.0
0.45901639344262296,0.7,0.1,6.0
0.45901639344262296,0.7,0.2,6.0
0.45081967213114754,0.7,0.3,6.0
0.4672131147540984,0.7,0.5,6.0
0.48360655737704916,0.7,0.6,6.0
0.48360655737704916,0.7,0.7,6.0
0.48360655737704916,0.7,0.8,6.0
0.4672131147540984,0.7,0.9,6.0
0.45901639344262296,0.8,0.1,6.0
0.4672131147540984,0.8,0.2,6.0
0.45901639344262296,0.8,0.3,6.0
0.45901639344262296,0.8,0.5,6.0
0.45081967213114754,0.8,0.6,6.0
0.45081967213114754,0.8,0.7,6.0
0.4426229508196721,0.8,0.8,6.0
0.45901639344262296,0.8,0.9,6.0
0.4426229508196721,0.9,0.1,6.0
0.4262295081967213,0.9,0.2,6.0
0.4180327868852459,0.9,0.3,6.0
0.4262295081967213,0.9,0.5,6.0
0.45081967213114754,0.9,0.6,6.0
0.47540983606557374,0.9,0.7,6.0
0.45901639344262296,0.9,0.8,6.0
0.45901639344262296,0.9,0.9,6.0
