,PETR3,ABEV3,VALE3
2014,0.8787878751754761,0.7246376872062683,0.7971014380455017
2015,0.692307710647583,0.720588207244873,0.5735294222831726
2016,0.8484848737716675,0.739130437374115,0.7101449370384216
2017,0.8461538553237915,0.779411792755127,0.7352941036224365
