,PETR3,ABEV3,VALE3
2014,0.8214285969734192,0.4516128897666931,0.4838709533214569
2015,0.75,0.6451612710952759,0.7096773982048035
2016,0.9285714030265808,0.9032257795333862,0.7419354915618896
2017,0.7142857313156128,0.8064516186714172,0.7419354915618896
