index,batch_size,cells,look_back,loss,optimizers,status
521,[2],[1],[3],-0.6874327659606934,[2],ok
522,[1],[2],[3],-0.7141308188438416,[2],ok
523,[1],[2],[3],-0.8237898945808411,[2],ok
524,[1],[0],[2],-0.2095237821340561,[1],ok
525,[5],[2],[3],-0.6890645027160645,[2],ok
526,[1],[1],[1],-0.14141413569450378,[2],ok
527,[3],[2],[3],-0.6787988543510437,[2],ok
528,[1],[2],[3],-0.37719297409057617,[0],ok
529,[1],[2],[3],-0.7056376934051514,[2],ok
530,[0],[1],[4],-0.27970826625823975,[2],ok
531,[1],[2],[3],-0.6723043918609619,[2],ok
532,[4],[2],[0],-0.1874999850988388,[2],ok
533,[1],[2],[3],-0.8135602474212646,[2],ok
534,[2],[1],[3],-0.6646258234977722,[1],ok
535,[5],[4],[2],-0.6529914140701294,[2],ok
536,[1],[3],[3],-0.40888890624046326,[0],ok
537,[1],[0],[3],-0.21052630245685577,[2],ok
538,[1],[5],[1],-0.1458333283662796,[2],ok
539,[1],[2],[3],-0.7393482327461243,[2],ok
540,[3],[2],[3],-0.6787988543510437,[2],ok
541,[0],[3],[4],-0.27970826625823975,[2],ok
542,[1],[4],[0],-0.20202021300792694,[2],ok
543,[4],[1],[3],-0.6900380253791809,[1],ok
544,[1],[2],[3],-0.8300652503967285,[2],ok
545,[2],[1],[3],-0.0,[0],ok
546,[1],[2],[3],-0.7602978348731995,[2],ok
547,[1],[0],[3],-0.18518517911434174,[2],ok
548,[5],[1],[2],-0.4197249412536621,[2],ok
549,[1],[2],[1],-0.14141413569450378,[2],ok
550,[1],[2],[3],-0.753302276134491,[2],ok
551,[3],[5],[3],-0.6838224530220032,[2],ok
552,[1],[2],[3],-0.6890645027160645,[1],ok
553,[1],[2],[4],-0.23153150081634521,[2],ok
554,[0],[2],[0],-0.20202021300792694,[2],ok
555,[1],[4],[3],-0.640740692615509,[2],ok
556,[1],[2],[3],-0.37719297409057617,[0],ok
557,[4],[1],[3],-0.6874327659606934,[2],ok
558,[2],[3],[2],-0.6529914140701294,[2],ok
559,[1],[2],[3],-0.8177997469902039,[2],ok
560,[1],[0],[1],-0.1458333283662796,[2],ok
561,[5],[2],[3],-0.6646258234977722,[1],ok
562,[1],[2],[3],-0.7429558634757996,[2],ok
563,[1],[2],[4],-0.2495495229959488,[2],ok
564,[3],[2],[3],-0.6787988543510437,[2],ok
565,[1],[2],[3],-0.40888890624046326,[0],ok
566,[0],[1],[0],-0.20202021300792694,[2],ok
567,[1],[2],[3],-0.7665732502937317,[2],ok
568,[4],[1],[2],-0.4197249412536621,[2],ok
569,[1],[2],[3],-0.7707335948944092,[2],ok
570,[1],[2],[3],-0.7838361263275146,[2],ok
571,[2],[5],[1],-0.166666641831398,[1],ok
572,[1],[2],[3],-0.7602978348731995,[2],ok
573,[5],[2],[3],-0.678272008895874,[2],ok
574,[1],[4],[4],-0.19819818437099457,[0],ok
575,[3],[2],[3],-0.6787988543510437,[2],ok
576,[1],[2],[0],-0.20202021300792694,[2],ok
577,[1],[2],[3],-0.8141922950744629,[2],ok
578,[1],[1],[3],-0.7602978348731995,[2],ok
579,[1],[2],[3],-0.7056376934051514,[2],ok
580,[1],[2],[3],-0.8159467577934265,[2],ok
581,[1],[2],[3],-0.7707335948944092,[2],ok
582,[1],[1],[3],-0.7601175904273987,[2],ok
583,[1],[2],[3],-0.6655540466308594,[2],ok
584,[1],[2],[3],-0.7056376934051514,[2],ok
585,[1],[1],[3],-0.7686163783073425,[2],ok
586,[1],[2],[3],-0.8064478039741516,[2],ok
587,[1],[3],[3],-0.7056376934051514,[2],ok
588,[1],[2],[3],-0.7242423892021179,[2],ok
589,[1],[1],[3],-0.8124380111694336,[2],ok
590,[1],[2],[3],-0.8135602474212646,[2],ok
591,[1],[0],[3],-0.18518517911434174,[2],ok
592,[1],[5],[3],-0.6359097957611084,[2],ok
593,[1],[2],[3],-0.756058394908905,[2],ok
594,[1],[2],[3],-0.8099567294120789,[2],ok
595,[1],[1],[3],-0.7748916745185852,[2],ok
596,[1],[1],[3],-0.7686163783073425,[2],ok
597,[1],[2],[3],-0.7242524027824402,[2],ok
598,[1],[4],[3],-0.6669171452522278,[2],ok
599,[1],[2],[3],-0.8099567294120789,[2],ok
600,[1],[2],[3],-0.8237898945808411,[2],ok
601,[1],[3],[3],-0.6561264395713806,[2],ok
602,[1],[0],[3],-0.21052630245685577,[2],ok
603,[0],[2],[3],-0.7501249313354492,[2],ok
604,[1],[2],[3],-0.8099567294120789,[2],ok
605,[4],[2],[3],-0.6890645027160645,[2],ok
606,[1],[2],[3],-0.7206348776817322,[2],ok
607,[1],[2],[2],-0.6717948913574219,[2],ok
608,[2],[5],[3],-0.6748047471046448,[2],ok
609,[1],[1],[3],-0.7686163783073425,[2],ok
610,[5],[1],[1],-0.166666641831398,[2],ok
611,[1],[2],[3],-0.8064478039741516,[2],ok
612,[3],[1],[4],-0.19819818437099457,[1],ok
613,[1],[2],[3],-0.7337662577629089,[2],ok
614,[1],[2],[0],-0.20202021300792694,[2],ok
615,[1],[2],[3],-0.7464645504951477,[2],ok
616,[0],[4],[3],-0.6111111044883728,[0],ok
617,[1],[2],[3],-0.7802324891090393,[2],ok
618,[4],[3],[3],-0.712894856929779,[2],ok
619,[1],[2],[3],-0.7665732502937317,[2],ok
620,[1],[2],[3],-0.8099567294120789,[2],ok
621,[2],[5],[2],-0.6066615581512451,[2],ok
622,[5],[1],[1],-0.16161614656448364,[1],ok
623,[1],[2],[3],-0.7707335948944092,[2],ok
624,[1],[4],[4],-0.2495495229959488,[2],ok
625,[1],[2],[3],-0.7665732502937317,[2],ok
626,[1],[2],[3],-0.40888890624046326,[0],ok
627,[3],[3],[3],-0.6890645027160645,[2],ok
628,[1],[2],[0],-0.20202021300792694,[2],ok
629,[0],[2],[3],-0.7896825671195984,[2],ok
630,[1],[1],[3],-0.8130607604980469,[2],ok
631,[4],[0],[2],-0.2095237821340561,[2],ok
632,[1],[5],[1],-0.166666641831398,[1],ok
633,[1],[4],[3],-0.6558921933174133,[2],ok
634,[2],[0],[3],-0.18518517911434174,[2],ok
635,[1],[2],[3],-0.22027289867401123,[0],ok
636,[5],[2],[4],-0.18518517911434174,[2],ok
637,[1],[0],[3],-0.21052630245685577,[2],ok
638,[3],[3],[0],-0.1874999850988388,[2],ok
639,[1],[1],[3],-0.7602978348731995,[2],ok
640,[1],[5],[3],-0.6498110294342041,[2],ok
641,[1],[2],[3],-0.8237898945808411,[2],ok
642,[0],[2],[3],-0.6618480086326599,[1],ok
643,[1],[4],[2],-0.6551281809806824,[2],ok
644,[1],[2],[3],-0.7056376934051514,[2],ok
645,[4],[2],[1],-0.0,[0],ok
646,[1],[2],[3],-0.8270578384399414,[2],ok
647,[2],[2],[3],-0.6838224530220032,[2],ok
648,[1],[2],[3],-0.8177997469902039,[2],ok
649,[1],[2],[3],-0.8177997469902039,[2],ok
650,[5],[2],[4],-0.18518517911434174,[2],ok
651,[1],[2],[0],-0.20202021300792694,[2],ok
652,[1],[2],[3],-0.8177997469902039,[2],ok
653,[3],[3],[3],-0.6646258234977722,[1],ok
654,[1],[2],[3],-0.8270578384399414,[2],ok
655,[1],[0],[3],-0.18518517911434174,[2],ok
656,[0],[2],[3],-0.6561403274536133,[0],ok
657,[1],[2],[2],-0.6802239418029785,[2],ok
658,[4],[2],[1],-0.166666641831398,[2],ok
659,[1],[2],[3],-0.7399604916572571,[2],ok
660,[1],[2],[3],-0.8135602474212646,[2],ok
661,[2],[2],[3],-0.6787988543510437,[2],ok
662,[1],[4],[4],-0.2495495229959488,[2],ok
663,[5],[5],[0],-0.1874999850988388,[2],ok
664,[1],[3],[3],-0.6890645027160645,[1],ok
665,[1],[2],[3],-0.7748916745185852,[2],ok
666,[1],[2],[3],-0.40888890624046326,[0],ok
667,[3],[2],[3],-0.678272008895874,[2],ok
668,[1],[0],[2],-0.23423421382904053,[2],ok
669,[1],[2],[3],-0.7429558634757996,[2],ok
670,[0],[2],[1],-0.1458333283662796,[2],ok
671,[4],[2],[3],-0.678272008895874,[2],ok
672,[1],[2],[3],-0.7778459191322327,[2],ok
673,[1],[2],[3],-0.7184452414512634,[1],ok
674,[2],[5],[4],-0.18518517911434174,[2],ok
675,[1],[2],[3],-0.8159467577934265,[2],ok
676,[1],[2],[0],-0.20202021300792694,[2],ok
677,[1],[2],[3],-0.37719297409057617,[0],ok
678,[5],[4],[3],-0.7184452414512634,[2],ok
679,[3],[2],[3],-0.6732483506202698,[2],ok
680,[1],[2],[2],-0.6717948913574219,[2],ok
681,[1],[2],[3],-0.753302276134491,[2],ok
682,[1],[2],[1],-0.14141413569450378,[2],ok
683,[0],[2],[3],-0.6700679659843445,[1],ok
684,[1],[2],[3],-0.7177383303642273,[2],ok
685,[4],[2],[3],-0.6890645027160645,[2],ok
686,[1],[3],[4],-0.19819818437099457,[0],ok
687,[2],[2],[3],-0.6787988543510437,[2],ok
688,[1],[2],[0],-0.20202021300792694,[2],ok
689,[1],[2],[3],-0.7429558634757996,[2],ok
690,[5],[2],[3],-0.6838224530220032,[2],ok
691,[1],[2],[3],-0.7429558634757996,[2],ok
692,[3],[0],[2],-0.2095237821340561,[2],ok
693,[1],[2],[3],-0.6945395469665527,[1],ok
694,[1],[2],[3],-0.8237898945808411,[2],ok
695,[1],[2],[1],-0.14141413569450378,[2],ok
696,[0],[2],[3],-0.6287173628807068,[2],ok
697,[4],[5],[3],-0.0,[0],ok
698,[1],[2],[4],-0.23703701794147491,[2],ok
699,[1],[2],[3],-0.6561264395713806,[2],ok
700,[2],[4],[0],-0.1874999850988388,[2],ok
701,[1],[2],[3],-0.8237898945808411,[2],ok
702,[1],[2],[3],-0.7612197995185852,[2],ok
703,[1],[3],[3],-0.7127213478088379,[1],ok
704,[5],[2],[3],-0.6890645027160645,[2],ok
705,[3],[0],[2],-0.19607841968536377,[2],ok
706,[1],[2],[1],-0.1458333283662796,[0],ok
707,[1],[2],[3],-0.8159467577934265,[2],ok
708,[1],[2],[3],-0.7337662577629089,[2],ok
709,[0],[5],[3],-0.6312844753265381,[2],ok
710,[4],[2],[4],-0.18518517911434174,[2],ok
711,[1],[4],[3],-0.6696379780769348,[2],ok
712,[1],[2],[0],-0.20202021300792694,[2],ok
713,[2],[2],[3],-0.6646258234977722,[1],ok
714,[1],[2],[3],-0.8195503354072571,[2],ok
715,[5],[1],[3],-0.6874327659606934,[2],ok
716,[1],[2],[3],-0.6961240172386169,[2],ok
717,[1],[2],[2],-0.671463668346405,[0],ok
718,[3],[2],[3],-0.6838224530220032,[2],ok
719,[1],[3],[1],-0.14141413569450378,[2],ok
720,[1],[5],[3],-0.6454688906669617,[2],ok
721,[1],[0],[3],-0.18518517911434174,[2],ok
722,[0],[2],[4],-0.26719576120376587,[2],ok
723,[1],[4],[3],-0.6797246932983398,[2],ok
724,[4],[2],[0],-0.17204298079013824,[1],ok
725,[1],[1],[3],-0.7602978348731995,[2],ok
726,[2],[2],[3],-0.6787988543510437,[2],ok
727,[1],[2],[3],-0.35545384883880615,[0],ok
728,[1],[2],[3],-0.7429558634757996,[2],ok
729,[5],[3],[2],-0.6355555653572083,[2],ok
730,[1],[0],[3],-0.19819818437099457,[2],ok
731,[1],[1],[1],-0.14141413569450378,[2],ok
732,[1],[2],[3],-0.6904861927032471,[2],ok
733,[3],[2],[3],-0.6646258234977722,[1],ok
734,[1],[2],[4],-0.23703701794147491,[2],ok
735,[0],[2],[3],-0.5865079164505005,[2],ok
736,[1],[2],[0],-0.20202021300792694,[2],ok
737,[4],[5],[3],-0.0,[0],ok
738,[1],[2],[3],-0.8237898945808411,[2],ok
739,[1],[4],[3],-0.7091798782348633,[2],ok
740,[2],[2],[3],-0.6787988543510437,[2],ok
741,[1],[2],[2],-0.6572354435920715,[2],ok
742,[5],[3],[3],-0.7072463035583496,[2],ok
743,[1],[0],[1],-0.1458333283662796,[2],ok
744,[3],[1],[3],-0.6874327659606934,[2],ok
745,[1],[2],[3],-0.7127213478088379,[1],ok
746,[1],[5],[4],-0.2495495229959488,[2],ok
747,[1],[2],[3],-0.3888888657093048,[0],ok
748,[0],[2],[0],-0.20202021300792694,[2],ok
749,[4],[2],[3],-0.6787988543510437,[2],ok
750,[1],[4],[3],-0.6669171452522278,[2],ok
751,[1],[2],[3],-0.8237898945808411,[2],ok
752,[1],[2],[3],-0.805555522441864,[2],ok
753,[2],[3],[2],-0.1818181723356247,[1],ok
754,[1],[2],[3],-0.8099567294120789,[2],ok
755,[5],[0],[1],-0.1458333283662796,[2],ok
756,[1],[2],[3],-0.8237898945808411,[2],ok
757,[1],[2],[3],-0.7602978348731995,[2],ok
758,[3],[1],[4],-0.0,[0],ok
759,[1],[2],[3],-0.7115439772605896,[2],ok
760,[1],[2],[3],-0.7429558634757996,[2],ok
761,[0],[5],[3],-0.6154882311820984,[2],ok
762,[1],[2],[0],-0.20202021300792694,[2],ok
763,[4],[2],[3],-0.6890645027160645,[2],ok
764,[1],[2],[3],-0.6890645027160645,[1],ok
765,[2],[1],[2],-0.5086138248443604,[2],ok
766,[1],[4],[3],-0.6855218410491943,[2],ok
767,[5],[1],[1],-0.0,[0],ok
768,[1],[2],[3],-0.8237898945808411,[2],ok
769,[1],[2],[3],-0.7665732502937317,[2],ok
770,[3],[3],[4],-0.18518517911434174,[2],ok
771,[1],[0],[3],-0.18518517911434174,[2],ok
772,[1],[2],[3],-0.7429558634757996,[2],ok
773,[1],[5],[3],-0.6359097957611084,[2],ok
774,[0],[2],[0],-0.1874999850988388,[1],ok
775,[1],[2],[3],-0.8177997469902039,[2],ok
776,[1],[2],[3],-0.7665732502937317,[2],ok
777,[4],[1],[2],-0.0,[0],ok
778,[1],[4],[3],-0.6679753661155701,[2],ok
779,[2],[2],[3],-0.6818181872367859,[2],ok
780,[1],[3],[1],-0.14141413569450378,[2],ok
781,[5],[2],[3],-0.6890645027160645,[2],ok
782,[1],[2],[4],-0.23703701794147491,[2],ok
783,[1],[2],[3],-0.6961240172386169,[2],ok
784,[3],[0],[0],-0.20202021300792694,[1],ok
785,[1],[2],[3],-0.8064478039741516,[2],ok
786,[1],[1],[3],-0.7602978348731995,[2],ok
787,[1],[2],[3],-0.6707070469856262,[2],ok
788,[1],[2],[3],-0.8159467577934265,[2],ok
789,[1],[2],[3],-0.756058394908905,[2],ok
790,[1],[2],[3],-0.8159467577934265,[2],ok
791,[1],[2],[3],-0.8177997469902039,[2],ok
792,[1],[2],[3],-0.753302276134491,[2],ok
793,[1],[1],[3],-0.8237898945808411,[2],ok
794,[1],[2],[3],-0.6961240172386169,[2],ok
795,[1],[2],[3],-0.7056376934051514,[2],ok
796,[1],[2],[3],-0.6818181872367859,[2],ok
797,[1],[2],[3],-0.7802324891090393,[2],ok
798,[1],[1],[3],-0.7602978348731995,[2],ok
799,[1],[2],[3],-0.8177997469902039,[2],ok
800,[1],[1],[3],-0.7686163783073425,[2],ok
801,[1],[2],[3],-0.7665732502937317,[2],ok
802,[1],[1],[3],-0.8098023533821106,[2],ok
803,[1],[2],[3],-0.7429558634757996,[2],ok
804,[1],[2],[3],-0.753302276134491,[2],ok
805,[1],[2],[3],-0.7177383303642273,[2],ok
806,[1],[2],[3],-0.7056376934051514,[2],ok
807,[1],[2],[3],-0.7464645504951477,[2],ok
808,[1],[2],[3],-0.6797246932983398,[2],ok
809,[1],[2],[3],-0.8159467577934265,[2],ok
810,[1],[2],[3],-0.753302276134491,[2],ok
811,[1],[2],[3],-0.7020301818847656,[2],ok
812,[1],[2],[3],-0.753302276134491,[2],ok
813,[1],[2],[3],-0.699999988079071,[2],ok
814,[1],[1],[3],-0.7686163783073425,[2],ok
815,[1],[2],[3],-0.7278599739074707,[2],ok
816,[1],[2],[3],-0.7838361263275146,[2],ok
817,[1],[2],[3],-0.756058394908905,[2],ok
818,[1],[2],[3],-0.8222222328186035,[2],ok
819,[0],[1],[3],-0.5984848141670227,[2],ok
820,[4],[1],[3],-0.6874327659606934,[2],ok
821,[1],[5],[3],-0.640740692615509,[2],ok
822,[1],[2],[3],-0.7429558634757996,[2],ok
823,[1],[4],[2],-0.5675620436668396,[2],ok
824,[2],[1],[3],-0.6874327659606934,[2],ok
825,[5],[2],[1],-0.166666641831398,[2],ok
826,[1],[2],[3],-0.7665732502937317,[2],ok
827,[1],[2],[3],-0.40888890624046326,[0],ok
828,[3],[2],[4],-0.18518517911434174,[2],ok
829,[1],[3],[3],-0.7602978348731995,[2],ok
830,[1],[2],[3],-0.7802324891090393,[2],ok
831,[1],[2],[0],-0.20202021300792694,[2],ok
832,[0],[2],[3],-0.673454225063324,[2],ok
833,[1],[1],[3],-0.7602978348731995,[2],ok
834,[1],[2],[3],-0.753302276134491,[2],ok
835,[4],[2],[3],-0.6646258234977722,[1],ok
836,[1],[2],[2],-0.6406837105751038,[2],ok
837,[2],[0],[3],-0.18518517911434174,[2],ok
838,[1],[2],[1],-0.1458333283662796,[0],ok
839,[5],[2],[3],-0.6787988543510437,[2],ok
840,[1],[5],[3],-0.640740692615509,[2],ok
841,[1],[2],[4],-0.23703701794147491,[2],ok
842,[3],[2],[3],-0.6890645027160645,[2],ok
843,[1],[1],[0],-0.20202021300792694,[2],ok
844,[1],[2],[3],-0.7206348776817322,[2],ok
845,[1],[3],[3],-0.6787988543510437,[1],ok
846,[0],[4],[3],-0.6154882311820984,[2],ok
847,[4],[1],[2],-0.3865865468978882,[2],ok
848,[1],[2],[3],-0.7302324771881104,[2],ok
849,[1],[1],[3],-0.37719297409057617,[0],ok
850,[1],[0],[3],-0.21052630245685577,[2],ok
851,[2],[2],[1],-0.166666641831398,[2],ok
852,[1],[5],[3],-0.6359097957611084,[2],ok
853,[5],[1],[3],-0.6874327659606934,[2],ok
854,[1],[4],[4],-0.23703701794147491,[2],ok
855,[1],[1],[3],-0.7602978348731995,[2],ok
856,[3],[1],[3],-0.6618480086326599,[1],ok
857,[1],[1],[0],-0.20202021300792694,[2],ok
858,[1],[1],[3],-0.796899139881134,[2],ok
859,[1],[2],[3],-0.8159467577934265,[2],ok
860,[0],[3],[3],-0.7111110687255859,[0],ok
861,[1],[2],[3],-0.7115439772605896,[2],ok
862,[1],[2],[2],-0.6406837105751038,[2],ok
863,[4],[2],[3],-0.6890645027160645,[2],ok
864,[1],[0],[1],-0.1458333283662796,[2],ok
865,[2],[2],[3],-0.6890645027160645,[2],ok
866,[1],[2],[3],-0.7115439772605896,[2],ok
867,[1],[5],[4],-0.18518517911434174,[1],ok
868,[5],[2],[3],-0.678272008895874,[2],ok
869,[1],[2],[3],-0.8159467577934265,[2],ok
870,[3],[1],[0],-0.0,[0],ok
871,[1],[4],[3],-0.6855218410491943,[2],ok
872,[1],[2],[3],-0.753302276134491,[2],ok
873,[1],[2],[3],-0.7546896934509277,[2],ok
874,[0],[2],[3],-0.5990224480628967,[2],ok
875,[1],[2],[3],-0.6904861927032471,[2],ok
876,[4],[3],[2],-0.6355555653572083,[2],ok
877,[1],[2],[1],-0.14141413569450378,[2],ok
878,[1],[2],[3],-0.6890645027160645,[1],ok
879,[2],[0],[3],-0.18518517911434174,[2],ok
880,[1],[2],[4],-0.23703701794147491,[2],ok
881,[1],[2],[3],-0.7177383303642273,[2],ok
882,[5],[2],[3],-0.0,[0],ok
883,[1],[5],[0],-0.20202021300792694,[2],ok
884,[3],[1],[3],-0.6874327659606934,[2],ok
885,[1],[4],[3],-0.6558921933174133,[2],ok
886,[1],[2],[3],-0.7742385268211365,[2],ok
887,[1],[2],[3],-0.7489458918571472,[2],ok
888,[1],[3],[2],-0.6572354435920715,[2],ok
889,[0],[2],[3],-0.6532782912254333,[1],ok
890,[1],[0],[1],-0.1458333283662796,[2],ok
891,[4],[2],[3],-0.6890645027160645,[2],ok
892,[1],[2],[3],-0.8141922950744629,[2],ok
893,[2],[5],[4],-0.0,[0],ok
894,[1],[1],[3],-0.7566213607788086,[2],ok
895,[1],[2],[3],-0.8160777688026428,[2],ok
896,[5],[2],[3],-0.6890645027160645,[2],ok
897,[1],[2],[3],-0.6904861927032471,[2],ok
898,[3],[1],[0],-0.1874999850988388,[2],ok
899,[1],[1],[3],-0.7686163783073425,[2],ok
900,[1],[2],[3],-0.6890645027160645,[1],ok
901,[1],[2],[2],-0.6581196188926697,[2],ok
902,[1],[2],[3],-0.8099567294120789,[2],ok
903,[0],[1],[1],-0.1458333283662796,[0],ok
904,[1],[2],[3],-0.8064478039741516,[2],ok
905,[1],[2],[3],-0.8099527359008789,[2],ok
906,[4],[2],[3],-0.6787988543510437,[2],ok
907,[1],[2],[4],-0.23703701794147491,[2],ok
908,[2],[4],[3],-0.6835141181945801,[2],ok
909,[1],[2],[0],-0.20202021300792694,[2],ok
910,[5],[3],[3],-0.6838224530220032,[2],ok
911,[1],[0],[3],-0.21052630245685577,[2],ok
912,[1],[5],[3],-0.6787988543510437,[1],ok
913,[3],[4],[3],-0.7242423892021179,[2],ok
914,[1],[2],[2],-0.6742639541625977,[2],ok
915,[1],[2],[3],-0.37719297409057617,[0],ok
916,[0],[3],[1],-0.1458333283662796,[2],ok
917,[1],[2],[3],-0.7429558634757996,[2],ok
918,[1],[0],[3],-0.19819818437099457,[2],ok
919,[4],[2],[3],-0.6787988543510437,[2],ok
920,[1],[2],[3],-0.6904861927032471,[2],ok
921,[2],[2],[4],-0.18518517911434174,[2],ok
922,[1],[2],[0],-0.20202021300792694,[2],ok
923,[1],[2],[3],-0.6890645027160645,[1],ok
924,[5],[1],[3],-0.6874327659606934,[2],ok
925,[1],[5],[3],-0.640740692615509,[2],ok
926,[1],[4],[3],-0.3888888657093048,[0],ok
927,[3],[2],[2],-0.6217948198318481,[2],ok
928,[1],[2],[3],-0.753302276134491,[2],ok
929,[1],[2],[1],-0.14141413569450378,[2],ok
930,[0],[3],[3],-0.6348837018013,[2],ok
931,[1],[1],[3],-0.7602978348731995,[2],ok
932,[1],[2],[4],-0.23703701794147491,[2],ok
933,[4],[0],[3],-0.18518517911434174,[1],ok
934,[1],[2],[3],-0.753302276134491,[2],ok
935,[2],[2],[0],-0.1874999850988388,[2],ok
936,[1],[2],[3],-0.8159467577934265,[2],ok
937,[1],[1],[3],-0.22027289867401123,[0],ok
938,[5],[1],[3],-0.6874327659606934,[2],ok
939,[1],[5],[3],-0.666666567325592,[2],ok
940,[3],[4],[2],-0.6691357493400574,[2],ok
941,[1],[2],[3],-0.7602978348731995,[2],ok
942,[1],[2],[1],-0.14141413569450378,[2],ok
943,[1],[2],[3],-0.7489458918571472,[2],ok
944,[0],[2],[3],-0.6618480086326599,[1],ok
945,[1],[3],[4],-0.23703701794147491,[2],ok
946,[1],[0],[3],-0.21052630245685577,[2],ok
947,[1],[2],[3],-0.753302276134491,[2],ok
948,[4],[2],[0],-0.0,[0],ok
949,[2],[5],[3],-0.6649625301361084,[2],ok
950,[1],[2],[3],-0.7177383303642273,[2],ok
951,[1],[2],[3],-0.7742424011230469,[2],ok
952,[5],[4],[3],-0.6945395469665527,[2],ok
953,[1],[2],[3],-0.762896716594696,[2],ok
954,[1],[2],[3],-0.762896716594696,[2],ok
955,[1],[2],[2],-0.6717948913574219,[2],ok
956,[3],[3],[3],-0.6646258234977722,[1],ok
957,[1],[2],[3],-0.7429558634757996,[2],ok
958,[1],[0],[1],-0.1458333283662796,[2],ok
959,[0],[1],[4],-0.19819818437099457,[0],ok
960,[1],[2],[3],-0.7501279711723328,[2],ok
961,[4],[2],[0],-0.1874999850988388,[2],ok
962,[1],[5],[3],-0.6655540466308594,[2],ok
963,[1],[2],[3],-0.7602978348731995,[2],ok
964,[1],[2],[3],-0.8237898945808411,[2],ok
965,[5],[1],[3],-0.6874327659606934,[2],ok
966,[1],[2],[2],-0.6406837105751038,[2],ok
967,[2],[2],[3],-0.6646258234977722,[1],ok
968,[1],[2],[1],-0.14141413569450378,[2],ok
969,[3],[1],[3],-0.6874327659606934,[2],ok
970,[1],[2],[3],-0.40888890624046326,[0],ok
971,[1],[1],[3],-0.7602978348731995,[2],ok
972,[1],[4],[4],-0.2495495229959488,[2],ok
973,[0],[3],[3],-0.620708703994751,[2],ok
974,[1],[2],[0],-0.20202021300792694,[2],ok
975,[4],[1],[3],-0.6874327659606934,[2],ok
976,[1],[2],[3],-0.7334420084953308,[2],ok
977,[2],[0],[3],-0.18518517911434174,[1],ok
978,[1],[5],[3],-0.6454688906669617,[2],ok
979,[1],[2],[2],-0.6217948198318481,[2],ok
980,[5],[2],[3],-0.6787988543510437,[2],ok
981,[1],[1],[3],-0.7287508845329285,[2],ok
982,[1],[4],[1],-0.1458333283662796,[0],ok
983,[3],[2],[3],-0.6890645027160645,[2],ok
984,[1],[1],[4],-0.23703701794147491,[2],ok
985,[1],[2],[3],-0.7429558634757996,[2],ok
986,[1],[2],[3],-0.8300652503967285,[2],ok
987,[0],[2],[3],-0.5944026112556458,[2],ok
988,[1],[1],[3],-0.7127213478088379,[1],ok
989,[1],[3],[3],-0.8099567294120789,[2],ok
990,[4],[1],[3],-0.6874327659606934,[2],ok
991,[1],[2],[0],-0.20202021300792694,[2],ok
992,[2],[2],[3],-0.6732483506202698,[2],ok
993,[1],[2],[3],-0.35545384883880615,[0],ok
994,[1],[2],[1],-0.14141413569450378,[2],ok
995,[1],[5],[2],-0.6639094948768616,[2],ok
996,[5],[2],[3],-0.6787988543510437,[2],ok
997,[1],[0],[3],-0.19819818437099457,[2],ok
998,[3],[2],[4],-0.18518517911434174,[2],ok
999,[1],[1],[3],-0.7127213478088379,[1],ok
