accuracy,alpha,beta,period
0.5714285714285714,0.8,0.3,1.0
0.5238095238095238,0.8,0.5,1.0
0.5238095238095238,0.8,0.6,1.0
0.5238095238095238,0.8,0.7,1.0
0.5238095238095238,0.8,0.8,1.0
0.47619047619047616,0.8,0.9,1.0
0.47619047619047616,0.9,0.1,1.0
0.5714285714285714,0.9,0.2,1.0
0.5238095238095238,0.9,0.3,1.0
0.5238095238095238,0.9,0.5,1.0
0.5238095238095238,0.9,0.6,1.0
0.5238095238095238,0.9,0.7,1.0
0.5238095238095238,0.9,0.8,1.0
0.47619047619047616,0.9,0.9,1.0
0.4358974358974359,0.1,0.1,2.0
0.5641025641025641,0.1,0.2,2.0
0.6410256410256411,0.1,0.3,2.0
0.5897435897435898,0.1,0.5,2.0
0.5641025641025641,0.1,0.6,2.0
0.5897435897435898,0.1,0.7,2.0
0.5641025641025641,0.1,0.8,2.0
0.48717948717948717,0.1,0.9,2.0
0.48717948717948717,0.2,0.1,2.0
0.5128205128205128,0.2,0.2,2.0
0.5897435897435898,0.2,0.3,2.0
0.6410256410256411,0.2,0.5,2.0
0.6153846153846154,0.2,0.6,2.0
0.5128205128205128,0.2,0.7,2.0
0.5897435897435898,0.2,0.8,2.0
0.5128205128205128,0.2,0.9,2.0
0.5897435897435898,0.3,0.1,2.0
0.5897435897435898,0.3,0.2,2.0
0.5897435897435898,0.3,0.3,2.0
0.5128205128205128,0.3,0.5,2.0
0.5384615384615384,0.3,0.6,2.0
0.5897435897435898,0.3,0.7,2.0
0.5897435897435898,0.3,0.8,2.0
0.5384615384615384,0.3,0.9,2.0
0.5384615384615384,0.5,0.1,2.0
0.5897435897435898,0.5,0.2,2.0
0.5641025641025641,0.5,0.3,2.0
0.5384615384615384,0.5,0.5,2.0
0.5128205128205128,0.5,0.6,2.0
0.5641025641025641,0.5,0.7,2.0
0.5641025641025641,0.5,0.8,2.0
0.5641025641025641,0.5,0.9,2.0
0.5384615384615384,0.6,0.1,2.0
0.5641025641025641,0.6,0.2,2.0
0.5897435897435898,0.6,0.3,2.0
0.5641025641025641,0.6,0.5,2.0
0.5384615384615384,0.6,0.6,2.0
0.48717948717948717,0.6,0.7,2.0
0.5128205128205128,0.6,0.8,2.0
0.5384615384615384,0.6,0.9,2.0
0.5384615384615384,0.7,0.1,2.0
0.5384615384615384,0.7,0.2,2.0
0.5384615384615384,0.7,0.3,2.0
0.5128205128205128,0.7,0.5,2.0
0.5128205128205128,0.7,0.6,2.0
0.5128205128205128,0.7,0.7,2.0
0.4358974358974359,0.7,0.8,2.0
0.4358974358974359,0.7,0.9,2.0
0.48717948717948717,0.8,0.1,2.0
0.5128205128205128,0.8,0.2,2.0
0.5384615384615384,0.8,0.3,2.0
0.48717948717948717,0.8,0.5,2.0
0.48717948717948717,0.8,0.6,2.0
0.46153846153846156,0.8,0.7,2.0
0.46153846153846156,0.8,0.8,2.0
0.4358974358974359,0.8,0.9,2.0
0.48717948717948717,0.9,0.1,2.0
0.5384615384615384,0.9,0.2,2.0
0.48717948717948717,0.9,0.3,2.0
0.46153846153846156,0.9,0.5,2.0
0.46153846153846156,0.9,0.6,2.0
0.46153846153846156,0.9,0.7,2.0
0.46153846153846156,0.9,0.8,2.0
0.4358974358974359,0.9,0.9,2.0
0.47540983606557374,0.1,0.1,3.0
0.5081967213114754,0.1,0.2,3.0
0.5737704918032787,0.1,0.3,3.0
0.6229508196721312,0.1,0.5,3.0
0.6065573770491803,0.1,0.6,3.0
0.6229508196721312,0.1,0.7,3.0
0.5901639344262295,0.1,0.8,3.0
0.5573770491803278,0.1,0.9,3.0
0.5409836065573771,0.2,0.1,3.0
0.5737704918032787,0.2,0.2,3.0
0.6229508196721312,0.2,0.3,3.0
0.6557377049180327,0.2,0.5,3.0
0.6229508196721312,0.2,0.6,3.0
0.5737704918032787,0.2,0.7,3.0
0.6229508196721312,0.2,0.8,3.0
0.5573770491803278,0.2,0.9,3.0
0.639344262295082,0.3,0.1,3.0
0.6229508196721312,0.3,0.2,3.0
0.6229508196721312,0.3,0.3,3.0
0.5573770491803278,0.3,0.5,3.0
0.5573770491803278,0.3,0.6,3.0
0.5901639344262295,0.3,0.7,3.0
0.5737704918032787,0.3,0.8,3.0
0.5409836065573771,0.3,0.9,3.0
0.5573770491803278,0.5,0.1,3.0
0.5573770491803278,0.5,0.2,3.0
0.5409836065573771,0.5,0.3,3.0
0.5081967213114754,0.5,0.5,3.0
0.47540983606557374,0.5,0.6,3.0
0.4918032786885246,0.5,0.7,3.0
0.4918032786885246,0.5,0.8,3.0
0.4918032786885246,0.5,0.9,3.0
0.5245901639344263,0.6,0.1,3.0
0.5409836065573771,0.6,0.2,3.0
0.5409836065573771,0.6,0.3,3.0
0.5081967213114754,0.6,0.5,3.0
0.47540983606557374,0.6,0.6,3.0
0.4426229508196721,0.6,0.7,3.0
0.47540983606557374,0.6,0.8,3.0
0.5081967213114754,0.6,0.9,3.0
0.5245901639344263,0.7,0.1,3.0
0.5081967213114754,0.7,0.2,3.0
0.5081967213114754,0.7,0.3,3.0
0.47540983606557374,0.7,0.5,3.0
0.47540983606557374,0.7,0.6,3.0
0.47540983606557374,0.7,0.7,3.0
0.4262295081967213,0.7,0.8,3.0
0.4098360655737705,0.7,0.9,3.0
0.4918032786885246,0.8,0.1,3.0
0.47540983606557374,0.8,0.2,3.0
0.4918032786885246,0.8,0.3,3.0
0.45901639344262296,0.8,0.5,3.0
0.45901639344262296,0.8,0.6,3.0
0.4262295081967213,0.8,0.7,3.0
0.4262295081967213,0.8,0.8,3.0
0.39344262295081966,0.8,0.9,3.0
0.45901639344262296,0.9,0.1,3.0
0.4918032786885246,0.9,0.2,3.0
0.45901639344262296,0.9,0.3,3.0
0.4426229508196721,0.9,0.5,3.0
0.4262295081967213,0.9,0.6,3.0
0.39344262295081966,0.9,0.7,3.0
0.39344262295081966,0.9,0.8,3.0
0.3770491803278688,0.9,0.9,3.0
0.4430379746835443,0.1,0.1,4.0
0.4936708860759494,0.1,0.2,4.0
0.5443037974683544,0.1,0.3,4.0
0.5822784810126582,0.1,0.5,4.0
0.5949367088607594,0.1,0.6,4.0
0.6075949367088608,0.1,0.7,4.0
0.5949367088607594,0.1,0.8,4.0
0.569620253164557,0.1,0.9,4.0
0.5189873417721519,0.2,0.1,4.0
0.5569620253164557,0.2,0.2,4.0
0.6075949367088608,0.2,0.3,4.0
0.620253164556962,0.2,0.5,4.0
0.5822784810126582,0.2,0.6,4.0
0.5443037974683544,0.2,0.7,4.0
0.6075949367088608,0.2,0.8,4.0
0.5569620253164557,0.2,0.9,4.0
0.6075949367088608,0.3,0.1,4.0
0.5949367088607594,0.3,0.2,4.0
0.5569620253164557,0.3,0.3,4.0
0.5443037974683544,0.3,0.5,4.0
0.5443037974683544,0.3,0.6,4.0
0.569620253164557,0.3,0.7,4.0
0.5569620253164557,0.3,0.8,4.0
0.5316455696202531,0.3,0.9,4.0
0.5443037974683544,0.5,0.1,4.0
0.5569620253164557,0.5,0.2,4.0
0.5189873417721519,0.5,0.3,4.0
0.5063291139240507,0.5,0.5,4.0
0.4810126582278481,0.5,0.6,4.0
0.4936708860759494,0.5,0.7,4.0
0.5063291139240507,0.5,0.8,4.0
0.5063291139240507,0.5,0.9,4.0
0.5443037974683544,0.6,0.1,4.0
0.5569620253164557,0.6,0.2,4.0
0.5569620253164557,0.6,0.3,4.0
0.5189873417721519,0.6,0.5,4.0
0.4936708860759494,0.6,0.6,4.0
0.46835443037974683,0.6,0.7,4.0
0.4936708860759494,0.6,0.8,4.0
0.5189873417721519,0.6,0.9,4.0
0.5443037974683544,0.7,0.1,4.0
0.5316455696202531,0.7,0.2,4.0
0.5316455696202531,0.7,0.3,4.0
0.4936708860759494,0.7,0.5,4.0
0.4936708860759494,0.7,0.6,4.0
0.4810126582278481,0.7,0.7,4.0
0.4430379746835443,0.7,0.8,4.0
0.4177215189873418,0.7,0.9,4.0
0.5189873417721519,0.8,0.1,4.0
0.5063291139240507,0.8,0.2,4.0
0.5063291139240507,0.8,0.3,4.0
0.46835443037974683,0.8,0.5,4.0
0.46835443037974683,0.8,0.6,4.0
0.4430379746835443,0.8,0.7,4.0
0.4430379746835443,0.8,0.8,4.0
0.4177215189873418,0.8,0.9,4.0
0.4810126582278481,0.9,0.1,4.0
0.5063291139240507,0.9,0.2,4.0
0.4810126582278481,0.9,0.3,4.0
0.45569620253164556,0.9,0.5,4.0
0.4430379746835443,0.9,0.6,4.0
0.4177215189873418,0.9,0.7,4.0
0.4177215189873418,0.9,0.8,4.0
0.4050632911392405,0.9,0.9,4.0
0.46078431372549017,0.1,0.1,5.0
0.5,0.1,0.2,5.0
0.5294117647058824,0.1,0.3,5.0
0.5686274509803921,0.1,0.5,5.0
0.5882352941176471,0.1,0.6,5.0
0.5980392156862745,0.1,0.7,5.0
0.5784313725490197,0.1,0.8,5.0
0.5588235294117647,0.1,0.9,5.0
0.5196078431372549,0.2,0.1,5.0
0.5490196078431373,0.2,0.2,5.0
0.5882352941176471,0.2,0.3,5.0
0.5980392156862745,0.2,0.5,5.0
0.5686274509803921,0.2,0.6,5.0
0.5098039215686274,0.2,0.7,5.0
0.5490196078431373,0.2,0.8,5.0
0.5,0.2,0.9,5.0
0.5784313725490197,0.3,0.1,5.0
0.5686274509803921,0.3,0.2,5.0
0.5392156862745098,0.3,0.3,5.0
0.5,0.3,0.5,5.0
0.5,0.3,0.6,5.0
0.5196078431372549,0.3,0.7,5.0
0.5196078431372549,0.3,0.8,5.0
0.5196078431372549,0.3,0.9,5.0
0.5196078431372549,0.5,0.1,5.0
0.5196078431372549,0.5,0.2,5.0
0.5,0.5,0.3,5.0
0.5098039215686274,0.5,0.5,5.0
0.49019607843137253,0.5,0.6,5.0
0.5,0.5,0.7,5.0
0.5098039215686274,0.5,0.8,5.0
0.5294117647058824,0.5,0.9,5.0
0.5196078431372549,0.6,0.1,5.0
0.5294117647058824,0.6,0.2,5.0
0.5392156862745098,0.6,0.3,5.0
0.5196078431372549,0.6,0.5,5.0
0.5098039215686274,0.6,0.6,5.0
0.49019607843137253,0.6,0.7,5.0
0.5294117647058824,0.6,0.8,5.0
0.5392156862745098,0.6,0.9,5.0
0.5294117647058824,0.7,0.1,5.0
0.5196078431372549,0.7,0.2,5.0
0.5196078431372549,0.7,0.3,5.0
0.5,0.7,0.5,5.0
0.5196078431372549,0.7,0.6,5.0
0.5098039215686274,0.7,0.7,5.0
0.47058823529411764,0.7,0.8,5.0
0.45098039215686275,0.7,0.9,5.0
0.5098039215686274,0.8,0.1,5.0
0.5,0.8,0.2,5.0
0.5,0.8,0.3,5.0
0.4803921568627451,0.8,0.5,5.0
0.49019607843137253,0.8,0.6,5.0
0.46078431372549017,0.8,0.7,5.0
0.45098039215686275,0.8,0.8,5.0
0.43137254901960786,0.8,0.9,5.0
0.47058823529411764,0.9,0.1,5.0
0.49019607843137253,0.9,0.2,5.0
0.46078431372549017,0.9,0.3,5.0
0.45098039215686275,0.9,0.5,5.0
0.4411764705882353,0.9,0.6,5.0
0.4215686274509804,0.9,0.7,5.0
0.4215686274509804,0.9,0.8,5.0
0.4117647058823529,0.9,0.9,5.0
0.45901639344262296,0.1,0.1,6.0
0.5,0.1,0.2,6.0
0.5327868852459017,0.1,0.3,6.0
0.5163934426229508,0.1,0.5,6.0
0.5409836065573771,0.1,0.6,6.0
0.5573770491803278,0.1,0.7,6.0
0.5491803278688525,0.1,0.8,6.0
0.5409836065573771,0.1,0.9,6.0
0.5163934426229508,0.2,0.1,6.0
0.5491803278688525,0.2,0.2,6.0
0.5491803278688525,0.2,0.3,6.0
0.5983606557377049,0.2,0.5,6.0
0.5819672131147541,0.2,0.6,6.0
0.5327868852459017,0.2,0.7,6.0
0.5327868852459017,0.2,0.8,6.0
0.4918032786885246,0.2,0.9,6.0
0.5655737704918032,0.3,0.1,6.0
0.5491803278688525,0.3,0.2,6.0
0.5327868852459017,0.3,0.3,6.0
0.4918032786885246,0.3,0.5,6.0
0.4918032786885246,0.3,0.6,6.0
0.5081967213114754,0.3,0.7,6.0
0.5163934426229508,0.3,0.8,6.0
0.5327868852459017,0.3,0.9,6.0
0.5,0.5,0.1,6.0
0.4918032786885246,0.5,0.2,6.0
0.48360655737704916,0.5,0.3,6.0
0.5,0.5,0.5,6.0
0.48360655737704916,0.5,0.6,6.0
0.4918032786885246,0.5,0.7,6.0
0.5,0.5,0.8,6.0
0.5245901639344263,0.5,0.9,6.0
0.5081967213114754,0.6,0.1,6.0
0.5081967213114754,0.6,0.2,6.0
0.5163934426229508,0.6,0.3,6.0
0.5081967213114754,0.6,0.5,6.0
0.5,0.6,0.6,6.0
0.4918032786885246,0.6,0.7,6.0
0.5245901639344263,0.6,0.8,6.0
0.5327868852459017,0.6,0.9,6.0
0.5163934426229508,0.7,0.1,6.0
0.5081967213114754,0.7,0.2,6.0
0.5081967213114754,0.7,0.3,6.0
0.4918032786885246,0.7,0.5,6.0
0.5081967213114754,0.7,0.6,6.0
0.5,0.7,0.7,6.0
0.4672131147540984,0.7,0.8,6.0
0.45081967213114754,0.7,0.9,6.0
0.5,0.8,0.1,6.0
0.4918032786885246,0.8,0.2,6.0
0.4918032786885246,0.8,0.3,6.0
0.47540983606557374,0.8,0.5,6.0
0.48360655737704916,0.8,0.6,6.0
0.45901639344262296,0.8,0.7,6.0
0.45901639344262296,0.8,0.8,6.0
0.45901639344262296,0.8,0.9,6.0
0.4672131147540984,0.9,0.1,6.0
0.48360655737704916,0.9,0.2,6.0
0.45901639344262296,0.9,0.3,6.0
0.45901639344262296,0.9,0.5,6.0
0.45901639344262296,0.9,0.6,6.0
0.45081967213114754,0.9,0.7,6.0
0.4426229508196721,0.9,0.8,6.0
0.4262295081967213,0.9,0.9,6.0
